_id,Idjugador,nombre,apellido,nickname,codigopais,total-ganancias,juego,genero,Pais
65e49ccf58cb8e2f98fc69f0,56720,Seung Hoon,Cha,Pio,KR,591248.41,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc69f1,43849,Tae Min,Kang,Taemin,KR,585598.46,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc69f2,43862,David,Tillberg,fuzzface,SE,344350.25,PUBG,Battle Royale,Sweden
65e49ccf58cb8e2f98fc69f3,43808,Anssi,Pekkonen,mxey,FI,341362.75,PUBG,Battle Royale,Finland
65e49ccf58cb8e2f98fc69f4,14768,Ivan,Kapustin,ubah,RU,325558.75,PUBG,Battle Royale,Russian Federation
65e49ccf58cb8e2f98fc69f4,14768,Ivan,Kapustin,ubah,RU,325558.75,PUBG,Battle Royale,Russian Federation
65e49ccf58cb8e2f98fc69f5,43816,Ludvik,Jahnsen,Aitzy,NO,282450.25,PUBG,Battle Royale,Norway
65e49ccf58cb8e2f98fc69f6,43807,Samu,Kauppinen,Sambty,FI,242483.15,PUBG,Battle Royale,Finland
65e49ccf58cb8e2f98fc69f7,45853,Jim,Eliassen,Jeemzz,NO,230595.65,PUBG,Battle Royale,Norway
65e49ccf58cb8e2f98fc69f8,45855,Jord,van Geldere,Ibiza,NL,229095.65,PUBG,Battle Royale,Netherlands
65e49ccf58cb8e2f98fc69f9,45733,Hao,Yao,lionkk,CN,205477.15,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc69fa,45586,Yan,Wang,silentBT_,CN,181549.66,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc69fb,47413,Jinhai,Zhang,xiaohaixxxx,CN,179906.29,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc69fc,11221,Zhen,Wei,GodV,CN,164612.66,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc69fd,45584,Liangguang,Liao,xiaorong,CN,163976.97,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc69fe,43806,Luke,Laing,Meluke,CA,159650.52,PUBG,Battle Royale,Canada
65e49ccf58cb8e2f98fc69ff,43809,Jere,Kauppinen,Jembty,FI,156140.25,PUBG,Battle Royale,Finland
65e49ccf58cb8e2f98fc6a00,32846,In Jae,Kim,EscA,KR,153763.01,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a01,45687,Jang Hwan,Seong,seongjang,KR,141342.32,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a02,46776,Do-hoon,Seol,indigo,KR,136120.04,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a03,31327,Su Yong,Jeong,kAyle,KR,135217.79,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a04,47493,Alex,Gouge,vard,GB,134614.01,PUBG,Battle Royale,United Kingdom of Great Britain & Northern Ireland
65e49ccf58cb8e2f98fc6a05,47491,Justin,McNally,MiracU,IE,133114.01,PUBG,Battle Royale,Ireland
65e49ccf58cb8e2f98fc6a06,43801,Magno,Ramos,Pr0phie,PH,131989.19,PUBG,Battle Royale,Philippines
65e49ccf58cb8e2f98fc6a07,50050,Logan,Heckman,Zanpah,US,130989.58,PUBG,Battle Royale,United States of America
65e49ccf58cb8e2f98fc6a08,61315,Mike,Gariti,Sharky,US,127694.75,PUBG,Battle Royale,United States of America
65e49ccf58cb8e2f98fc6a09,48323,Min Ki,Kim,Chelator,KR,127042.27,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a0a,41259,Keiron,Prescott,Scoom,GI,126204.51,PUBG,Battle Royale,Gibraltar
65e49ccf58cb8e2f98fc6a0b,45412,Young Hoon,Shim,Simsn,KR,125722.18,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a0c,53797,Zheng,Wu,Forever,CN,119560.82,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a0d,51125,Thierry,Kaltenback,Kaymind,CA,113573,PUBG,Battle Royale,Canada
65e49ccf58cb8e2f98fc6a0e,47416,Xin,Wang,ZGGO1,CN,112482.56,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a0f,48931,Roman,Zinoviev,ADOUZ1E,RU,106225,PUBG,Battle Royale,Russian Federation
65e49ccf58cb8e2f98fc6a0f,48931,Roman,Zinoviev,ADOUZ1E,RU,106225,PUBG,Battle Royale,Russian Federation
65e49ccf58cb8e2f98fc6a10,73839,Daying,Wei,xxxLu,CN,105935.34,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a11,44865,Arsenii,Ivanychev,ceh9,RU,104675,PUBG,Battle Royale,Russian Federation
65e49ccf58cb8e2f98fc6a11,44865,Arsenii,Ivanychev,ceh9,RU,104675,PUBG,Battle Royale,Russian Federation
65e49ccf58cb8e2f98fc6a12,47489,Vadim,Ulshin,POKAMOLODOY,RU,104671.25,PUBG,Battle Royale,Russian Federation
65e49ccf58cb8e2f98fc6a12,47489,Vadim,Ulshin,POKAMOLODOY,RU,104671.25,PUBG,Battle Royale,Russian Federation
65e49ccf58cb8e2f98fc6a13,50402,Jong Ho,Lee,Starlord,KR,104576.9,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a14,43805,Diondre,Bond,YaBoiDre,US,103739.58,PUBG,Battle Royale,United States of America
65e49ccf58cb8e2f98fc6a15,46761,-,-,Menteul,KR,102114.43,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a16,50405,Rak Gwon,Chung,Hulk,KR,101243.57,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a17,60103,Do-hyun,Kim,Daengchae,KR,100930.84,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a18,49455,Hwan,Jang,Hwan2da,KR,98090.7,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a19,47492,Laurynas,Rudys,Gaxy,LT,94926.51,PUBG,Battle Royale,Lithuania
65e49ccf58cb8e2f98fc6a1a,48868,Ben,Wheeler,Nerf,US,93098,PUBG,Battle Royale,United States of America
65e49ccf58cb8e2f98fc6a1b,55316,Chuan,Yu,Summer,CN,86922.9,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a1c,48882,Timothy,Ebarb,Uncivil,US,86853.44,PUBG,Battle Royale,United States of America
65e49ccf58cb8e2f98fc6a1d,51774,Ömer,Develi,Iroh,TR,85243.75,PUBG,Battle Royale,Turkey
65e49ccf58cb8e2f98fc6a1d,51774,Ömer,Develi,Iroh,TR,85243.75,PUBG,Battle Royale,Turkey
65e49ccf58cb8e2f98fc6a1e,12917,Hunter,Winn,hwinn,US,85032.94,PUBG,Battle Royale,United States of America
65e49ccf58cb8e2f98fc6a1f,48307,Kurtis,Bond,Purdy,US,84148.44,PUBG,Battle Royale,United States of America
65e49ccf58cb8e2f98fc6a20,43800,Kevin,Linn,Miccoy,US,82233.44,PUBG,Battle Royale,United States of America
65e49ccf58cb8e2f98fc6a21,42876,Mehmood Amin,Askar,Moody,CA,81360.5,PUBG,Battle Royale,Canada
65e49ccf58cb8e2f98fc6a22,56684,Aaron,Lommen,aLOW,US,81023.44,PUBG,Battle Royale,United States of America
65e49ccf58cb8e2f98fc6a23,66881,Luke,Newey,Luke12,AU,79049.82,PUBG,Battle Royale,Australia
65e49ccf58cb8e2f98fc6a24,57401,Andrey,Ionov,Bestoloch,RU,78800,PUBG,Battle Royale,Russian Federation
65e49ccf58cb8e2f98fc6a24,57401,Andrey,Ionov,Bestoloch,RU,78800,PUBG,Battle Royale,Russian Federation
65e49ccf58cb8e2f98fc6a25,49801,Kang,Wang,shou,CN,78178.8,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a26,49802,Jiang Hua,Chen,shox,CN,78178.8,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a27,50052,Daniel,Hernandez,Sharpshothd,CU,77092.86,PUBG,Battle Royale,Cuba
65e49ccf58cb8e2f98fc6a28,45408,-,-,BBABBO,KR,75125.32,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a29,43752,Jae Hyun,Han,SexyPIG,KR,74885.91,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a2a,43797,Romain,Hermann,Shiv,FR,74811.76,PUBG,Battle Royale,France
65e49ccf58cb8e2f98fc6a2b,48377,Damien,Valliant,Dahmien7,FR,71349.2,PUBG,Battle Royale,France
65e49ccf58cb8e2f98fc6a2c,43754,Kyung Chul,Oh,style,KR,70101.26,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a2d,50364,Bo Hyun,Kim,YaKK,KR,67744.43,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a2e,69545,Qicheng,Chen,BoLiang,CN,67742.92,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a2f,69546,Xin,Lin,L1nnnn,CN,67742.92,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a30,69547,Ruilong,Deng,LongSkr,CN,67742.92,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a31,74025,Do-gyeong,Kim,DoYa,KR,67687.33,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a32,48695,Gustav,Blønd,GustavQQ,DK,66517.5,PUBG,Battle Royale,Denmark
65e49ccf58cb8e2f98fc6a33,69544,Bohang,Li,JiaoYang,CN,64373.86,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a34,49806,-,-,Tide,CN,64304.93,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a35,50410,-,-,DG98,KR,64255.11,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a36,61319,Tristan,Nowicky,Shrimzy,US,63736.69,PUBG,Battle Royale,United States of America
65e49ccf58cb8e2f98fc6a37,49144,Yu-Ze,Sun,CPT,CN,63636.03,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a38,43810,Adrian,Blom,Haxete,SE,62654.51,PUBG,Battle Royale,Sweden
65e49ccf58cb8e2f98fc6a39,66526,-,-,DouM,CN,62114.15,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a3a,66527,-,-,DJBOY,CN,62114.15,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a3b,47494,Mathias,Larsen,Larsen,DK,61350,PUBG,Battle Royale,Denmark
65e49ccf58cb8e2f98fc6a3c,45403,Hyun Woo,Yoon,yoonroot,KR,59165.88,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a3d,51402,Hữu Đoàn,Nguyễn,Leviz,VN,58725.83,PUBG,Battle Royale,Vietnam
65e49ccf58cb8e2f98fc6a3e,48134,-,-,LinShuNN,CN,58710.01,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a3f,41249,Alexey,Trufanov,0nuqtive,RU,58458.75,PUBG,Battle Royale,Russian Federation
65e49ccf58cb8e2f98fc6a3f,41249,Alexey,Trufanov,0nuqtive,RU,58458.75,PUBG,Battle Royale,Russian Federation
65e49ccf58cb8e2f98fc6a40,48124,Xin-hao,Pan,BaoLeiNB,CN,58381.6,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a41,40001,Cedrik,Lessard,DrasseL,CA,58295.94,PUBG,Battle Royale,Canada
65e49ccf58cb8e2f98fc6a42,48125,Pengcheng,Wang,jiaozhu,CN,57157.65,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a43,48122,Boyuan,Wang,Wang88,CN,56537.65,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a44,47151,Gil Do,Lee,Temeria,KR,56496.7,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a45,39822,-,-,Qmccc,CN,55099.91,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a46,48875,Jace,Patras,Voxsic,US,53388.44,PUBG,Battle Royale,United States of America
65e49ccf58cb8e2f98fc6a47,50167,Patrick,Kaplan,PAT KAPS,US,51048.44,PUBG,Battle Royale,United States of America
65e49ccf58cb8e2f98fc6a48,55685,-,-,Dongdong,CN,50678.6,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a49,49460,Seung Sun,Lee,shadow,KR,50137.37,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a4a,48935,Magnus,Hartmann,udyRR,DE,49761.3,PUBG,Battle Royale,Germany
65e49ccf58cb8e2f98fc6a4b,48938,René,Rehling,Braexco,DE,49471.55,PUBG,Battle Royale,Germany
65e49ccf58cb8e2f98fc6a4c,48874,Michael,Wake,mykLe,GB,49287.5,PUBG,Battle Royale,United Kingdom of Great Britain & Northern Ireland
65e49ccf58cb8e2f98fc6a4d,56973,-,-,067QAQ,CN,48617.5,PUBG,Battle Royale,China
65e49ccf58cb8e2f98fc6a4e,45682,-,-,Makne,KR,48503.23,PUBG,Battle Royale,Korea
65e49ccf58cb8e2f98fc6a4f,63566,Katanyu,Chinsorranan,DUCKMANZ,TH,47602.61,PUBG,Battle Royale,Thailand
65e49ccf58cb8e2f98fc6a50,35048,Sebastian,Berendt,BALLOC,DK,47090,PUBG,Battle Royale,Denmark
65e49ccf58cb8e2f98fc6a51,50102,Jake,Winant,Snakers,US,47078.32,PUBG,Battle Royale,United States of America
65e49ccf58cb8e2f98fc6a52,60467,Zhengzheng,Chen,Cat,CN,465685.85,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a53,60565,Guixin,Guo,NuoYan,CN,416162.04,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a54,60485,Tianlong,Wang,Alan,CN,399019.18,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a55,70610,Siyuan,Luo,HuaHai,CN,399019.18,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a56,70611,Cong,Zhang,Wuming,CN,399019.18,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a57,53977,Xuân Bách,Trần,XB,VN,152734.63,Arena of Valor,Multiplayer Online Battle Arena,Vietnam
65e49ccf58cb8e2f98fc6a58,53981,Quang Hiệp,Trần,ProE,VN,143598.03,Arena of Valor,Multiplayer Online Battle Arena,Vietnam
65e49ccf58cb8e2f98fc6a59,5812,Sanpett,Marat,FirstOne,TH,135749.99,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a5a,60417,Yunfei,Peng,Fly,CN,133558.02,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a5b,60418,Shengqqin,Xia,Hurt,CN,133558.02,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a5c,60451,Đức Chiến,Trần,ADC,VN,133380.96,Arena of Valor,Multiplayer Online Battle Arena,Vietnam
65e49ccf58cb8e2f98fc6a5d,53986,Hồng Quân,Phạm,Gau,VN,131670.38,Arena of Valor,Multiplayer Online Battle Arena,Vietnam
65e49ccf58cb8e2f98fc6a5e,37261,Sorawichaya,Mahavanakul,Isilindilz,TH,131425.77,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a5f,54014,Chun Sheng,Chang,Neil,TW,125644.94,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6a60,60452,Tiến Đạt,Đinh,ĐạtKòiii,VN,122860.21,Arena of Valor,Multiplayer Online Battle Arena,Vietnam
65e49ccf58cb8e2f98fc6a61,37259,Vatcharanan,Thaworn,Summer,TH,122693.28,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a62,53998,Chang Hoon,Shin,JJak,KR,122650.01,Arena of Valor,Multiplayer Online Battle Arena,Korea
65e49ccf58cb8e2f98fc6a63,68651,-,-,Nutalomlok,TH,118657.27,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a64,53996,Ho Yeon,Lee,Rush,KR,117894.7,Arena of Valor,Multiplayer Online Battle Arena,Korea
65e49ccf58cb8e2f98fc6a65,54013,Chou,Chung,Yuzon,TW,115644.94,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6a66,60450,Ting Jui,Chen,Winds,TW,113262.7,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6a67,53999,Do Yeop,Kim,HAK,KR,111710.36,Arena of Valor,Multiplayer Online Battle Arena,Korea
65e49ccf58cb8e2f98fc6a68,53995,Sun Woo,Kim,Sun,KR,111582.45,Arena of Valor,Multiplayer Online Battle Arena,Korea
65e49ccf58cb8e2f98fc6a69,54015,Nsu Yu,Lin,Star,TW,110644.94,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6a6a,54016,Chien Ting,Chen,Benny,TW,110644.94,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6a6b,60420,-,-,Song,CN,108311.67,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a6c,10995,Chayut,Suebka,007x,TH,98723.19,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a6d,60454,Parit,Pornrattanapitak,Difoxn,TH,90798.66,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a6e,60434,-,-,770,CN,89669.63,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a6f,54458,Eikapong,Korhonen,Tony,TH,86881.37,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a70,60466,-,-,Snow,CN,86666.67,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a71,54454,Siwa,Noomai,JOMWick,TH,74492.23,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a72,53997,Hyung Min,Kim,Chaser,KR,71604.67,Arena of Valor,Multiplayer Online Battle Arena,Korea
65e49ccf58cb8e2f98fc6a73,60468,-,-,YANG,CN,66666.67,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a74,70307,-,-,行星,CN,65922.73,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a75,70308,-,-,轻雨,CN,65922.73,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a76,70309,-,-,久龙,CN,65922.73,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a77,70310,-,-,北岛,CN,65922.73,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a78,70311,-,-,暮色,CN,65922.73,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a79,70312,-,-,久诚,CN,65922.73,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a7a,70313,-,-,月色,CN,65922.73,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a7b,70314,-,-,柠栀,CN,65922.73,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a7c,70315,-,-,最初,CN,65922.73,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a7d,70316,-,-,尘夏,CN,65922.73,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a7e,70317,-,-,阿可,CN,65922.73,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a7f,60455,Metasit,Leelapipatkul,Moowan,TH,61228.35,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a80,78285,Satittirat,Chetnarong,Overfly,TH,58200.95,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a81,60412,-,-,NingZhi,CN,58160.23,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a82,60413,-,-,JiuLong,CN,58160.23,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a83,60414,-,-,JiuC,CN,58160.23,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a84,60415,-,-,ChenXia,CN,58160.23,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a85,60416,-,-,ZuiChu,CN,58160.23,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a86,60456,Sorachat,Janechaijitravanit,Getsrch,TH,57378.78,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a87,68648,-,-,BLUENOPING,TH,56270.18,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a88,36696,Kawee,Wachiraphas,MeMarkz,TH,55685.67,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a89,18456,Pakinai,Srivijarn,kSsA,TH,54159.21,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a8a,16556,Sorawat,Boonphrom,Moss,TH,54156.23,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a8b,54034,Piyapong,Proathaisong,Taoz,TH,52118.54,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a8c,16554,Patara,Bhatarabhirom,Cherie,TH,51203.24,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a8d,9916,Nutdanai,Rungruang,MrSunz,TH,47549.95,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a8e,70622,-,-,Giao,CN,46891.35,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a8f,69659,-,-,Munez,TH,46641.1,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a90,79580,Pasu,Yensabai,Erez,TH,46258.63,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a91,60453,Methus,Meechom,Nt,TH,45995.54,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a92,54011,Sirichai,Sukpan,ReMix,TH,44916.44,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a93,79579,Pakkapon,Saethong,IpodPro,TH,44591.96,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a94,78046,-,-,Mojo,CN,43264.58,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a95,53970,-,-,Chichi,TW,42482.43,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6a96,53971,-,-,Genji,TW,42482.43,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6a97,53972,-,-,Hanzo,TW,42482.43,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6a98,53973,-,-,Liang,TW,42482.43,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6a99,53974,-,-,Sirenia,TW,42482.43,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6a9a,54012,Denchai,Eampaojeen,JameCo,TH,41144.36,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a9b,75020,Aum,Chatchanapong,Happy,TH,40376.87,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6a9c,60463,Hsing Cheng,Lu,Heroes,TW,38892.33,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6a9d,60570,-,-,六点六,CN,36171.67,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a9e,60571,-,-,小兽,CN,36171.67,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6a9f,60572,-,-,小剑,CN,36171.67,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6aa0,60573,-,-,居居,CN,36171.67,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6aa1,60437,-,-,Core,KR,35049.38,Arena of Valor,Multiplayer Online Battle Arena,Korea
65e49ccf58cb8e2f98fc6aa2,53976,-,-,PS Man,VN,34811.67,Arena of Valor,Multiplayer Online Battle Arena,Vietnam
65e49ccf58cb8e2f98fc6aa3,54030,Matt,Stover,Mts,US,34190.6,Arena of Valor,Multiplayer Online Battle Arena,United States of America
65e49ccf58cb8e2f98fc6aa4,60462,Chi Kang,Chuang,XiXi,TW,33892.33,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6aa5,60464,Sung Lin,Hsieh,Wayn,TW,33892.33,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6aa6,53975,-,-,Lulala,TW,33333.33,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6aa7,1297,Hyo Jong,Kim,horror,KR,31489.38,Arena of Valor,Multiplayer Online Battle Arena,Korea
65e49ccf58cb8e2f98fc6aa8,60438,-,-,JY,KR,31489.38,Arena of Valor,Multiplayer Online Battle Arena,Korea
65e49ccf58cb8e2f98fc6aa9,60439,-,-,YK,KR,29676,Arena of Valor,Multiplayer Online Battle Arena,Korea
65e49ccf58cb8e2f98fc6aaa,78151,-,-,Xuan,MY,28860,Arena of Valor,Multiplayer Online Battle Arena,Malaysia
65e49ccf58cb8e2f98fc6aab,60436,-,-,Sweet,KR,28816,Arena of Valor,Multiplayer Online Battle Arena,Korea
65e49ccf58cb8e2f98fc6aac,54450,Chanapol,Siri,Sky,TH,28083.35,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6aad,60430,-,-,KOKO,CN,27580.07,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6aae,21212,Chattrakarn,Parichatkun,Erl2oR,TH,27074.4,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6aaf,78152,-,-,Chen,CN,26695.5,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6ab0,83083,Yu-Yan,Su,GaDuo,TW,26666.67,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6ab1,83084,Tseng-Yung,Chun,Kato,TW,26666.67,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6ab2,83085,En Hao,Chen,Gua,TW,26666.67,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6ab3,70343,-,-,Rain,TW,26645,Arena of Valor,Multiplayer Online Battle Arena,Taiwan
65e49ccf58cb8e2f98fc6ab4,12241,Komklit,Wongsawat,O7T-V1,TH,25941.03,Arena of Valor,Multiplayer Online Battle Arena,Thailand
65e49ccf58cb8e2f98fc6ab5,69797,-,-,139,CN,24171.67,Arena of Valor,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc6ab6,7517,Thijs,Molendijk,Thijs,NL,491418.66,Hearthstone,Collectible Card Game,Netherlands
65e49ccf58cb8e2f98fc6ab7,11132,Wei Lin,Chen,tom60229,TW,442877.87,Hearthstone,Collectible Card Game,Taiwan
65e49ccf58cb8e2f98fc6ab8,17887,Pavel,Beltiukov,Pavel,RU,347798,Hearthstone,Collectible Card Game,Russian Federation
